city_name,state_name,lat_num,long_num
San Francisco,California,37.7749295,-122.4194155
Fontana,California,34.0922335,-117.435048
Frisco,Texas,33.1506744,-96.8236115999999
Chino Hills,California,33.9898187999999,-117.7325848
Poway,California,32.9628232,-117.0358646
Huber Heights,Ohio,39.843947,-84.1246608
New Brunswick,New Jersey,40.4862157,-74.4518188
Norfolk,Virginia,36.8507689,-76.2858725999999
Hillsboro,Oregon,45.5228939,-122.989827
San Jacinto,California,33.7839083999999,-116.958635
Pensacola,Florida,30.421309,-87.2169149
Hamilton,Ohio,39.3995008,-84.5613355
Florence,South Carolina,34.1954331,-79.7625625
San Bernardino,California,34.1083449,-117.2897652
Peachtree Corners,Georgia,33.9698929,-84.2214551
Victorville,California,34.5362184,-117.292764099999
Gary,Indiana,41.5933696,-87.3464271
Casa Grande,Arizona,32.8795022,-111.757352099999
Morgan Hill,California,37.1305012,-121.654390099999
Dubuque,Iowa,42.5005583,-90.6645718
Syracuse,New York,43.0481221,-76.1474244
Clarksville,Tennessee,36.5297706,-87.3594528
Lakeland,Florida,28.0394653999999,-81.9498042
Valley Stream,New York,40.6642698999999,-73.7084645
Dover,Delaware,39.1581679999999,-75.5243682
Moorhead,Minnesota,46.8737648,-96.7678039
Culver City,California,34.0211223999999,-118.3964665
Palatine,Illinois,42.1103041,-88.03424
Seattle,Washington,47.6062095,-122.332070799999
Covington,Kentucky,39.0836712,-84.5085536
Elk Grove,California,38.4087993,-121.3716178
Shreveport,Louisiana,32.5251516,-93.7501789
Ogden,Utah,41.223,-111.9738304
Harrisonburg,Virginia,38.4495687999999,-78.8689155
Inglewood,California,33.9616801,-118.3531311
Pasadena,California,34.1477849,-118.1445155
Lawrence,Massachusetts,42.7070354,-71.1631137
Lake Oswego,Oregon,45.4206749,-122.670649799999
Petaluma,California,38.232417,-122.6366524
Springfield,Ohio,39.9242266,-83.8088171
Napa,California,38.2975381,-122.286864999999
Aurora,Colorado,39.7294318999999,-104.8319195
Duluth,Minnesota,46.7866719,-92.1004852
Roanoke,Virginia,37.2709703999999,-79.9414266
Bend,Oregon,44.0581727999999,-121.315309599999
Apple Valley,California,34.5008311,-117.1858759
Waltham,Massachusetts,42.3764852,-71.2356113
Fort Myers,Florida,26.640628,-81.8723084
Tampa,Florida,27.950575,-82.4571776
Upland,California,34.09751,-117.648387599999
Danville,Virginia,36.5859717999999,-79.3950228
Beloit,Wisconsin,42.5083482,-89.0317765
Plantation,Florida,26.1275862,-80.2331035999999
Colorado Springs,Colorado,38.8338816,-104.8213634
Modesto,California,37.6390972,-120.9968782
Grand Rapids,Michigan,42.9633599,-85.6680863
Oak Park,Illinois,41.8850317,-87.7845025
Sarasota,Florida,27.3364347,-82.5306527
Jurupa Valley,California,33.9971974,-117.4854802
Bellflower,California,33.8816817999999,-118.1170117
Boulder,Colorado,40.0149856,-105.2705456
Santa Fe,New Mexico,35.6869752,-105.937799
Coachella,California,33.6803003,-116.173893999999
Marlborough,Massachusetts,42.3459271,-71.5522874
Riverside,California,33.9533487,-117.3961564
Palmdale,California,34.5794343,-118.116461299999
Novato,California,38.1074197999999,-122.5697032
Layton,Utah,41.0602216,-111.9710529
Bolingbrook,Illinois,41.6986416,-88.0683955
Mission Viejo,California,33.6000232,-117.671995299999
Glenview,Illinois,42.0697508999999,-87.7878408
Lincoln,California,38.891565,-121.2930079
Folsom,California,38.6779591,-121.176058299999
Prescott Valley,Arizona,34.6100243,-112.315721
Las Cruces,New Mexico,32.3199396,-106.7636538
Bozeman,Montana,45.6769978999999,-111.0429339
Schaumburg,Illinois,42.0333607,-88.0834059
Warren,Michigan,42.5144566,-83.0146525999999
St. Peters,Missouri,38.7874699,-90.6298922
Ames,Iowa,42.0347219999999,-93.62
Surprise,Arizona,33.6292337,-112.3679279
Richardson,Texas,32.9483335,-96.7298519
Midland,Michigan,43.6155825,-84.2472115999999
San Marcos,Texas,29.8832749,-97.9413941
Wilkes-Barre,Pennsylvania,41.2459148999999,-75.8813074999999
Appleton,Wisconsin,44.2619309,-88.4153847
Shawnee,Kansas,39.0228485,-94.7151865
Mentor,Ohio,41.6661572999999,-81.339552
Livermore,California,37.6818745,-121.7680088
Charlotte,North Carolina,35.2270869,-80.8431267
Owensboro,Kentucky,37.7719073999999,-87.1111676
Jupiter,Florida,26.9342246,-80.0942087
Rohnert Park,California,38.3396367,-122.7010984
Chicago,Illinois,41.8781136,-87.6297982
Billings,Montana,45.7832856,-108.5006904
Wauwatosa,Wisconsin,43.0494572,-88.0075875
Lombard,Illinois,41.8800296,-88.0078435
New Haven,Connecticut,41.308274,-72.9278835
York,Pennsylvania,39.9625984,-76.727745
Knoxville,Tennessee,35.9606383999999,-83.9207392
Elyria,Ohio,41.3683797999999,-82.1076485999999
Barnstable Town,Massachusetts,41.7003208,-70.3002024
Murray,Utah,40.6668916,-111.8879909
Alameda,California,37.7652065,-122.2416355
Manteca,California,37.7974272999999,-121.216052599999
Maplewood,Minnesota,44.9530215,-92.9952153
Medford,Oregon,42.3265152,-122.8755949
Murfreesboro,Tennessee,35.8456213,-86.39027
Yuba City,California,39.1404477,-121.6169108
Shelton,Connecticut,41.3164856,-73.0931641
Cedar Falls,Iowa,42.5348993,-92.4453161
Germantown,Tennessee,35.0867577,-89.8100858
Scranton,Pennsylvania,41.408969,-75.6624121999999
Auburn,Alabama,32.6098566,-85.4807824999999
Manassas,Virginia,38.7509487999999,-77.4752667
Vacaville,California,38.3565773,-121.9877444
Santa Monica,California,34.0194542999999,-118.4911912
Suffolk,Virginia,36.7282054,-76.5835621
Rochester Hills,Michigan,42.6583661,-83.1499322
La Quinta,California,33.6633572999999,-116.310009499999
Charleston,West Virginia,38.3498195,-81.6326234
Delano,California,35.7688425,-119.247053599999
St. Cloud,Florida,28.2489016,-81.2811801
Charleston,South Carolina,32.7764749,-79.9310512
Kannapolis,North Carolina,35.4873612999999,-80.6217340999999
Corona,California,33.8752935,-117.5664384
Rocklin,California,38.7907339,-121.2357828
Lee's Summit,Missouri,38.9108408,-94.3821724
Palm Coast,Florida,29.5844523999999,-81.2078699
Sandy,Utah,40.5649781,-111.8389726
Bentonville,Arkansas,36.3728537999999,-94.2088172
Santa Clarita,California,34.3916641,-118.542586
Altamonte Springs,Florida,28.6611089,-81.3656242
New Braunfels,Texas,29.7030024,-98.1244531
Memphis,Tennessee,35.1495343,-90.0489801
Irving,Texas,32.8140176999999,-96.9488945
Alexandria,Virginia,38.8048354999999,-77.0469214
Hesperia,California,34.4263886,-117.3008784
Holyoke,Massachusetts,42.2042586,-72.6162009
Dunwoody,Georgia,33.9462125,-84.3346473
Skokie,Illinois,42.0324025,-87.7416246
Kearny,New Jersey,40.7684342,-74.1454214
Bethlehem,Pennsylvania,40.6259316,-75.3704579
St. Joseph,Missouri,39.7674577999999,-94.846681
Redondo Beach,California,33.8491816,-118.3884078
Houston,Texas,29.7604267,-95.3698027999999
Temecula,California,33.4936391,-117.1483648
Ann Arbor,Michigan,42.2808256,-83.7430378
Beaumont,Texas,30.080174,-94.1265562
East Lansing,Michigan,42.7369792,-84.4838654
Santee,California,32.8383828,-116.9739167
Tamarac,Florida,26.2128609,-80.2497707
Bellevue,Nebraska,41.1543622999999,-95.9145568
Pembroke Pines,Florida,26.007765,-80.2962555
Springdale,Arkansas,36.1867442,-94.1288141
Oxnard,California,34.1975048,-119.177051599999
Odessa,Texas,31.8456816,-102.3676431
Stillwater,Oklahoma,36.1156071,-97.0583681
Brockton,Massachusetts,42.0834335,-71.0183787
Bayonne,New Jersey,40.6687141,-74.1143090999999
Paramount,California,33.8894598,-118.159791099999
Moline,Illinois,41.5067003,-90.5151342
Meridian,Mississippi,32.3643098,-88.703656
Cleveland,Tennessee,35.1595182,-84.8766115
Jersey City,New Jersey,40.7281575,-74.0776417
St. Paul,Minnesota,44.9537028999999,-93.0899578
Deltona,Florida,28.9005446,-81.2636738
Freeport,New York,40.6576022,-73.5831834999999
Iowa City,Iowa,41.6611277,-91.5301683
Anaheim,California,33.8352932,-117.914503599999
Apple Valley,Minnesota,44.7319094,-93.21772
Great Falls,Montana,47.4941836,-111.2833449
West Valley City,Utah,40.6916132,-112.001050099999
Hampton,Virginia,37.0298687,-76.3452218
Georgetown,Texas,30.6332618,-97.6779842
Orem,Utah,40.2968979,-111.6946475
Monrovia,California,34.1442616,-118.0019482
Keller,Texas,32.9341893,-97.229298
Goose Creek,South Carolina,32.9810059,-80.0325867
Little Rock,Arkansas,34.7464809,-92.2895948
Santa Ana,California,33.7455731,-117.8678338
White Plains,New York,41.0339862,-73.7629097
Idaho Falls,Idaho,43.4916513999999,-112.0339645
Bellevue,Washington,47.610377,-122.200678599999
Roseville,California,38.7521234999999,-121.2880059
Perth Amboy,New Jersey,40.5067723,-74.2654234
Peabody,Massachusetts,42.5278731,-70.9286609
Grand Island,Nebraska,40.9263957,-98.3420118
Columbia,Missouri,38.9517052999999,-92.3340724
Racine,Wisconsin,42.7261309,-87.7828522999999
Carmel,Indiana,39.978371,-86.1180435
Portage,Michigan,42.2011537999999,-85.5800022
Middletown,Ohio,39.5150576,-84.3982762999999
Woodland,California,38.6785157,-121.7732971
Revere,Massachusetts,42.4084302,-71.0119948
Euless,Texas,32.8370727,-97.0819540999999
Arlington Heights,Illinois,42.0883603,-87.9806265
Hemet,California,33.7475203,-116.9719684
High Point,North Carolina,35.9556922999999,-80.0053176
Newark,Ohio,40.0581205,-82.4012642
Midwest City,Oklahoma,35.4495065,-97.3967019
San Marcos,California,33.1433723,-117.1661449
Port Orange,Florida,29.1383165,-80.9956105
Lakewood,California,33.8536268999999,-118.1339563
Westerville,Ohio,40.1261742999999,-82.9290696
Rockford,Illinois,42.2711311,-89.0939952
El Cajon,California,32.7947731,-116.9625269
St. Petersburg,Florida,27.773056,-82.64
Downers Grove,Illinois,41.8089191,-88.0111745999999
Milford,Connecticut,41.2306979,-73.064036
Albany,Oregon,44.6365107,-123.1059282
Las Vegas,Nevada,36.1699412,-115.139829599999
Pasadena,Texas,29.6910625,-95.2091006
Port St. Lucie,Florida,27.2730491999999,-80.3582261
Cedar Rapids,Iowa,41.9778795,-91.6656232
Ormond Beach,Florida,29.2858128999999,-81.0558894
Quincy,Massachusetts,42.2528772,-71.0022705
Miramar,Florida,25.9860762,-80.3035602
El Paso,Texas,31.7775757,-106.4424559
Topeka,Kansas,39.0558234999999,-95.6890185
Rosemead,California,34.0805651,-118.072846
Keizer,Oregon,44.9901194,-123.0262077
Minnetonka,Minnesota,44.9211836,-93.4687489
Akron,Ohio,41.0814447,-81.5190052999999
Edinburg,Texas,26.3017374,-98.1633432
Rancho Cucamonga,California,34.1063989,-117.5931084
North Charleston,South Carolina,32.8546197,-79.9748103
Louisville,Kentucky,38.2526647,-85.7584557
Watsonville,California,36.910231,-121.7568946
Coconut Creek,Florida,26.2517482,-80.1789350999999
Bradenton,Florida,27.4989278,-82.5748194
Carlsbad,California,33.1580933,-117.3505939
Texas City,Texas,29.383845,-94.9027002
Redding,California,40.5865396,-122.3916754
Wyoming,Michigan,42.9133602,-85.7053085
Lorain,Ohio,41.452819,-82.1823745999999
Roy,Utah,41.1616108,-112.0263313
Fort Lauderdale,Florida,26.1224386,-80.1373174
Warner Robins,Georgia,32.6130007,-83.624201
Clearwater,Florida,27.9658533,-82.8001026
Cutler Bay,Florida,25.5808323,-80.3468593
Florence,Alabama,34.79981,-87.677251
Terre Haute,Indiana,39.4667034,-87.4139092
Temple,Texas,31.0982344,-97.342782
Beavercreek,Ohio,39.7092262,-84.0632685
Sioux Falls,South Dakota,43.5445959,-96.7311034
Columbus,Indiana,39.2014403999999,-85.9213796
Margate,Florida,26.2445263,-80.206436
Leominster,Massachusetts,42.5250906,-71.759794
Warwick,Rhode Island,41.7001008999999,-71.4161671
Bakersfield,California,35.3732921,-119.0187125
Miami,Florida,25.7616798,-80.1917902
Lake Charles,Louisiana,30.2265948999999,-93.2173757999999
Richland,Washington,46.2856907,-119.2844621
Hickory,North Carolina,35.7344538,-81.3444573
South San Francisco,California,37.654656,-122.407749799999
Plymouth,Minnesota,45.0105193999999,-93.4555093
South Bend,Indiana,41.6763544999999,-86.2519897999999
Edmond,Oklahoma,35.6528323,-97.4780954
Des Moines,Iowa,41.6005447999999,-93.6091064
Bonita Springs,Florida,26.339806,-81.7786972
Draper,Utah,40.5246711,-111.8638226
Whittier,California,33.9791792999999,-118.032844
Livonia,Michigan,42.36837,-83.3527097
Milwaukee,Wisconsin,43.0389025,-87.9064736
Auburn,Washington,47.3073227999999,-122.2284532
Sumter,South Carolina,33.9204354,-80.3414693
Beverly,Massachusetts,42.5584283,-70.880049
Renton,Washington,47.4828776,-122.217066099999
Centennial,Colorado,39.5807452,-104.8771726
Richmond,Virginia,37.5407246,-77.4360481
Anderson,Indiana,40.1053196,-85.6802541
Beaumont,California,33.9294606,-116.977248
Pflugerville,Texas,30.4393696,-97.6200042999999
Hoboken,New Jersey,40.7439905,-74.0323626
Lexington-Fayette,Kentucky,38.0405837,-84.5037164
Norwalk,California,33.9022367,-118.081733
Yuma,Arizona,32.6926512,-114.627691599999
Highland,California,34.1283442,-117.2086513
Carol Stream,Illinois,41.9125286,-88.1347927
Joliet,Illinois,41.525031,-88.0817251
Rock Hill,South Carolina,34.9248667,-81.0250784
Rancho Cordova,California,38.5890723,-121.302728
Dearborn Heights,Michigan,42.3369816,-83.2732627
Honolulu,Hawaii,21.3069444,-157.8583333
Victoria,Texas,28.8052673999999,-97.0035982
Attleboro,Massachusetts,41.9445441,-71.2856082
Wylie,Texas,33.0151201,-96.5388789
Carrollton,Texas,32.9756414999999,-96.8899635999999
Plainfield,Illinois,41.6322229999999,-88.2120315
Hoffman Estates,Illinois,42.0629914999999,-88.1227199
Methuen,Massachusetts,42.7262016,-71.1908924
North Port,Florida,27.044224,-82.2359254
Rockville,Maryland,39.0839973,-77.1527578
Burbank,California,34.1808392,-118.308966099999
Fullerton,California,33.8703596,-117.9242966
Oshkosh,Wisconsin,44.0247062,-88.5426136
Huntsville,Texas,30.7235263,-95.5507770999999
Farmington Hills,Michigan,42.4989936,-83.3677168
Pico Rivera,California,33.9830688,-118.096735
Cerritos,California,33.8583482999999,-118.0647871
La Puente,California,34.0200114,-117.949508299999
Grand Junction,Colorado,39.0638705,-108.5506486
Enid,Oklahoma,36.3955891,-97.8783911
San Jose,California,37.3382082,-121.886328599999
Round Rock,Texas,30.5082551,-97.678896
Maple Grove,Minnesota,45.0724642,-93.4557877
Norman,Oklahoma,35.2225667999999,-97.4394777
Homestead,Florida,25.4687223999999,-80.4775569
Friendswood,Texas,29.5293998,-95.2010447
Irvine,California,33.6839473,-117.7946942
Pocatello,Idaho,42.8713032,-112.4455344
Pacifica,California,37.6138252999999,-122.4869194
Sheboygan,Wisconsin,43.7508283999999,-87.71453
Bossier City,Louisiana,32.5159852,-93.7321228
Cedar Park,Texas,30.5051979999999,-97.8202887999999
Sandy Springs,Georgia,33.9304352,-84.3733147
Champaign,Illinois,40.1164203999999,-88.2433829
Clifton,New Jersey,40.8584327999999,-74.1637552999999
Moore,Oklahoma,35.3395078999999,-97.4867027999999
Blue Springs,Missouri,39.0169509,-94.2816148
Lancaster,California,34.6867846,-118.1541632
Bryan,Texas,30.6743642999999,-96.3699632
Hurst,Texas,32.8234621,-97.1705678
Cape Coral,Florida,26.5628537,-81.9495330999999
Cupertino,California,37.3229977999999,-122.032182299999
Pittsfield,Massachusetts,42.4500844999999,-73.2453824
Gilroy,California,37.0057816,-121.5682751
Manchester,New Hampshire,42.9956397,-71.4547891
Virginia Beach,Virginia,36.8529263,-75.977985
Salina,Kansas,38.8402805,-97.6114237
Somerville,Massachusetts,42.3875968,-71.0994968
Largo,Florida,27.9094664999999,-82.7873244
Fresno,California,36.7468422,-119.7725868
Phenix City,Alabama,32.4709761,-85.0007653
Berwyn,Illinois,41.8505874,-87.7936685
Palm Beach Gardens,Florida,26.8233946,-80.1386547
Pawtucket,Rhode Island,41.8787109999999,-71.3825557999999
San Gabriel,California,34.0961111,-118.105833299999
Winston-Salem,North Carolina,36.0998596,-80.244216
Alpharetta,Georgia,34.0753762,-84.2940899
O'Fallon,Missouri,38.8106075,-90.6998477
Redwood City,California,37.4852152,-122.2363548
Union City,California,37.5933917999999,-122.0438298
Hallandale Beach,Florida,25.9812023999999,-80.148379
Mankato,Minnesota,44.1635775,-93.9993995999999
Aliso Viejo,California,33.5676842,-117.725608299999
Menifee,California,33.6971468,-117.185294
Loveland,Colorado,40.3977612,-105.0749801
Carpentersville,Illinois,42.1211364,-88.2578582
Providence,Rhode Island,41.8239891,-71.4128343
Hialeah,Florida,25.8575963,-80.2781057
San Ramon,California,37.7799273,-121.9780153
Ontario,California,34.0633443,-117.650887599999
Kirkland,Washington,47.6814875,-122.208735299999
St. George,Utah,37.0965278,-113.5684164
Hilton Head Island,South Carolina,32.216316,-80.752608
Glendale,California,34.1425078,-118.255075
Meriden,Connecticut,41.5381535,-72.8070435
Gardena,California,33.8883487,-118.3089624
Westfield,Massachusetts,42.1250929,-72.749538
Elgin,Illinois,42.0354083999999,-88.2825668
Plano,Texas,33.0198431,-96.6988856
Longmont,Colorado,40.1672067999999,-105.101927499999
Coppell,Texas,32.9545686999999,-97.0150077999999
Lakewood,Ohio,41.4819932,-81.7981908
Jonesboro,Arkansas,35.8422967,-90.704279
College Station,Texas,30.627977,-96.3344068
Dearborn,Michigan,42.3222599,-83.1763145
Utica,New York,43.100903,-75.232664
Monroe,Louisiana,32.5093109,-92.1193012
Baltimore,Maryland,39.2903848,-76.6121893
Springfield,Missouri,37.2089572,-93.2922989
Pine Bluff,Arkansas,34.2284312,-92.0031954999999
Plainfield,New Jersey,40.6337136,-74.4073735999999
Lynn,Massachusetts,42.466763,-70.9494938
Woodbury,Minnesota,44.9238552,-92.9593797
Gainesville,Florida,29.6516344,-82.3248262
West Sacramento,California,38.5804609,-121.530234
Sammamish,Washington,47.6162682999999,-122.0355736
Aventura,Florida,25.9564812,-80.1392121
Fayetteville,Arkansas,36.0625795,-94.1574263
San Rafael,California,37.9735346,-122.5310874
Conway,Arkansas,35.0886963,-92.4421010999999
Tacoma,Washington,47.2528767999999,-122.4442906
Middletown,Connecticut,41.5623208999999,-72.6506488
Burlington,Vermont,44.4758825,-73.2120719999999
Twin Falls,Idaho,42.5629668,-114.460871099999
Sherman,Texas,33.6356617999999,-96.6088805
New York,New York,40.7127837,-74.0059412999999
Simi Valley,California,34.2694474,-118.781482
West Covina,California,34.0686208,-117.938952599999
Castle Rock,Colorado,39.3722121,-104.8560902
Valdosta,Georgia,30.8327022,-83.2784851
Fort Worth,Texas,32.7554883,-97.3307658
Carson,California,33.8316745,-118.281692999999
Evansville,Indiana,37.9715592,-87.5710898
Santa Maria,California,34.9530337,-120.435719099999
Brentwood,Tennessee,36.0331164,-86.7827772
La Mesa,California,32.7678287,-117.0230839
Westminster,Colorado,39.8366527999999,-105.037204599999
Reading,Pennsylvania,40.3356482999999,-75.9268747
Turlock,California,37.4946567999999,-120.846594099999
Greeley,Colorado,40.4233142,-104.7091322
Tyler,Texas,32.3512601,-95.3010624
Winter Garden,Florida,28.5652787,-81.5861847
Waco,Texas,31.549333,-97.1466695
Martinez,California,38.0193657,-122.1341321
Thousand Oaks,California,34.1705609,-118.837593699999
Azusa,California,34.1336186,-117.9075627
Bridgeport,Connecticut,41.1865477999999,-73.1951767
St. Louis Park,Minnesota,44.9597376,-93.3702186
Chesterfield,Missouri,38.6631083,-90.5770675
Greenacres,Florida,26.6276276,-80.1353896
Pasco,Washington,46.2395792999999,-119.1005657
Torrance,California,33.8358492,-118.340628799999
Madison,Wisconsin,43.0730517,-89.4012302
Janesville,Wisconsin,42.6827885,-89.0187222
Waukegan,Illinois,42.3636331,-87.8447937999999
Bowling Green,Kentucky,36.9685219,-86.4808042999999
Arlington,Texas,32.735687,-97.1080655999999
Lewisville,Texas,33.046233,-96.994174
Farmington,New Mexico,36.7280583,-108.218685599999
Oakley,California,37.9974219,-121.712453599999
Palo Alto,California,37.4418833999999,-122.1430195
Springfield,Oregon,44.0462362,-123.0220289
New Bedford,Massachusetts,41.6362152,-70.934205
Redmond,Washington,47.6739881,-122.121512
Brentwood,California,37.931868,-121.6957863
Davis,California,38.5449065,-121.7405167
La Mirada,California,33.9172357,-118.012008599999
Smyrna,Tennessee,35.9828412,-86.5186045
Altoona,Pennsylvania,40.5186809,-78.3947359
Dothan,Alabama,31.2232313,-85.3904887999999
East Orange,New Jersey,40.767323,-74.2048677
Tinley Park,Illinois,41.5731442,-87.7932939
Biloxi,Mississippi,30.3960318,-88.8853077999999
Urbana,Illinois,40.1105875,-88.2072697
Garden Grove,California,33.7739052999999,-117.9414477
Lynwood,California,33.930293,-118.211460299999
Northglenn,Colorado,39.8961821,-104.981146799999
Canton,Ohio,40.7989473,-81.378447
Brookhaven,Georgia,33.8651033,-84.3365917
Baton Rouge,Louisiana,30.4582828999999,-91.1403196
Bristol,Connecticut,41.6717648,-72.9492703
Independence,Missouri,39.0911161,-94.4155068
Lansing,Michigan,42.732535,-84.5555347
Orland Park,Illinois,41.6303103,-87.8539425
Vineland,New Jersey,39.4863773,-75.0259637
Green Bay,Wisconsin,44.519159,-88.019826
Evanston,Illinois,42.0450722,-87.6876969
Ocoee,Florida,28.5691676999999,-81.5439619
Los Angeles,California,34.0522342,-118.2436849
Federal Way,Washington,47.3223221,-122.3126222
West Jordan,Utah,40.6096698,-111.9391031
Yucaipa,California,34.033625,-117.0430865
Pittsburgh,Pennsylvania,40.4406247999999,-79.9958864
Downey,California,33.9401088,-118.133159299999
Cicero,Illinois,41.8455877,-87.7539448
South Gate,California,33.954737,-118.212016099999
Panama City,Florida,30.1588128999999,-85.6602058
Joplin,Missouri,37.0842271,-94.513281
League City,Texas,29.5074538,-95.0949303
Salt Lake City,Utah,40.7607792999999,-111.8910474
Fort Pierce,Florida,27.4467056,-80.3256056
Phoenix,Arizona,33.4483771,-112.074037299999
Corvallis,Oregon,44.5645659,-123.2620435
Cedar Hill,Texas,32.5884689,-96.9561152
Chicopee,Massachusetts,42.1487042999999,-72.6078672
Ocala,Florida,29.1871986,-82.1400922999999
Roswell,Georgia,34.0232431,-84.3615555
Park Ridge,Illinois,42.0111412,-87.8406192
Concord,New Hampshire,43.2081366,-71.5375718
Olympia,Washington,47.0378741,-122.9006951
Huntington Beach,California,33.660297,-117.999226499999
Corpus Christi,Texas,27.8005827999999,-97.396381
Haverhill,Massachusetts,42.7762015,-71.0772796
Hanover Park,Illinois,41.9994722,-88.1450735
Cambridge,Massachusetts,42.3736157999999,-71.1097334999999
Glendale,Arizona,33.5386522999999,-112.185986599999
Stanton,California,33.8025155,-117.9931165
Summerville,South Carolina,33.0185039,-80.1756480999999
Davenport,Iowa,41.5236437,-90.5776367
Boca Raton,Florida,26.3683064,-80.1289321
New Britain,Connecticut,41.6612104,-72.7795419
Roseville,Michigan,42.4972583,-82.9371409
Cleveland Heights,Ohio,41.5200518,-81.556235
Gresham,Oregon,45.5001357,-122.4302013
Lauderhill,Florida,26.1403635,-80.2133808
Hendersonville,Tennessee,36.3047734999999,-86.6199957
Santa Clara,California,37.3541078999999,-121.9552356
Oceanside,California,33.1958696,-117.3794834
Lake Forest,California,33.6469661,-117.689218
Novi,Michigan,42.48059,-83.4754912999999
West New York,New Jersey,40.7878787999999,-74.0143064
Everett,Massachusetts,42.4084299999999,-71.0536625
Linden,New Jersey,40.6220478,-74.2445902
Asheville,North Carolina,35.5950581,-82.5514869
Compton,California,33.8958492,-118.2200712
